Time Date,School,Course,Passing Rate
31122015,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,64.52
31122016,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,68.63
31122019,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,66.67
30122018,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,38.46
30122012,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,42.86
31122012,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,40
30122014,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,60
30122016,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,50
31122011,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,52.94
30122017,ATENEO DE NAGA UNIVERSITY,Bachelor of Science in Civil Engineering,55
30122011,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,40
31122019,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,26.09
31122017,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,48.48
31122014,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,69.23
30122014,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,44.44
31122012,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,33.33
31122016,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,45.65
31122013,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,68.42
30122015,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,66.67
31122015,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,30
31122010,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,33.33
31122011,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,24.14
31122018,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,36
30122016,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,10.71
30122012,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,33.33
30122013,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,0
30122019,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,20
30122018,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,31.82
30122010,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,0
30122017,AURORA STATE COLLEGE OF TECHNOLOGY,Bachelor of Science in Civil Engineering,33.33
31122011,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,4.26
30122010,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,8
31122019,BAGUIO CENTRAL UNIVERSITY,Bachelor of Science in Civil Engineering,12
